Date,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NFLX,NVDA,ORCL,QQQ,SPY,TSLA
2010-02-17,6.080573081970215,5.815499782562256,1.2287665605545044,13.376458168029785,,21.506431579589844,9.215714454650879,0.4089309275150299,19.56827735900879,38.78374099731445,82.96910095214844,
2010-02-18,6.091981887817383,5.9039998054504395,1.2315895557403564,13.500977516174316,,21.792280197143555,9.442856788635254,0.3821120262145996,19.84343719482422,39.02738952636719,83.45819854736328,
2010-02-19,6.05415678024292,5.875999927520752,1.237235188484192,13.439837455749512,,21.641830444335938,9.521429061889648,0.38004904985427856,19.68157958984375,39.009986877441406,83.63125610351562,
2010-02-22,6.016633033752441,5.9004998207092285,1.224531650543213,13.490537643432617,,21.611736297607422,9.324286460876465,0.38073667883872986,20.078121185302734,38.931678771972656,83.64627838134766,
2010-02-23,5.915765285491943,5.861999988555908,1.2266497611999512,13.298418998718262,,21.310848236083984,9.192856788635254,0.371567964553833,19.811065673828125,38.426971435546875,82.63045501708984,
2010-02-24,6.0238356590271,5.986000061035156,1.252057433128357,13.208946228027344,,21.536516189575195,9.241429328918457,0.3793613612651825,20.045747756958008,38.81856155395508,83.39043426513672,
2010-02-25,6.064065456390381,5.909999847412109,1.2767595052719116,13.083684921264648,,21.513952255249023,9.372857093811035,0.3759230077266693,20.126676559448242,38.809837341308594,83.27761840820312,
2010-02-26,6.142716407775879,5.920000076293945,1.2809942960739136,13.092880249023438,,21.566612243652344,9.435713768005371,0.3713386058807373,19.948633193969727,38.94906997680664,83.33023834228516,
2010-03-01,6.273903846740723,6.2270002365112305,1.2915809154510498,13.239267349243164,,21.82988929748535,9.95714282989502,0.38623806834220886,20.02147102355957,39.51468276977539,84.19563293457031,
2010-03-02,6.269700527191162,6.276500225067139,1.321224570274353,13.447294235229492,,21.408632278442383,9.854286193847656,0.3860087990760803,19.891986846923828,39.63651657104492,84.42890930175781,
2010-03-03,6.284110069274902,6.29449987411499,1.334633469581604,13.553171157836914,,21.408632278442383,9.649999618530273,0.381195068359375,19.82724380493164,39.680030822753906,84.50414276123047,
2010-03-04,6.32553768157959,6.426499843597412,1.345220685005188,13.783562660217285,,21.536516189575195,9.715714454650879,0.38188281655311584,20.03765869140625,39.81056594848633,84.7599868774414,
2010-03-05,6.572905540466309,6.445499897003174,1.3663935661315918,14.022652626037598,,21.506431579589844,9.664285659790039,0.39357301592826843,20.19141960144043,40.410972595214844,85.97150421142578,
2010-03-08,6.576807022094727,6.505499839782715,1.3628652095794678,13.979656219482422,,21.536516189575195,9.811429023742676,0.3878425061702728,19.989107131958008,40.48927688598633,85.98653411865234,
2010-03-09,6.69508695602417,6.440999984741211,1.3656880855560303,13.92274284362793,,21.66440200805664,9.991429328918457,0.40228351950645447,20.13477325439453,40.715538024902344,86.1295394897461,
2010-03-10,6.749721050262451,6.5254998207092285,1.3932136297225952,14.326862335205078,,21.792280197143555,10.182856559753418,0.40320032835006714,20.126676559448242,41.04619216918945,86.5132827758789,
2010-03-11,6.769536972045898,6.678999900817871,1.4016833305358887,14.443425178527832,,21.950258255004883,10.170000076293945,0.39403146505355835,20.345186233520508,41.202823638916016,86.87446594238281,
2010-03-12,6.802558898925781,6.591000080108643,1.38686203956604,14.403660774230957,,22.0179500579834,9.997142791748047,0.3954068422317505,20.272342681884766,41.2115364074707,86.88202667236328,
2010-03-15,6.719703674316406,6.55649995803833,1.3706287145614624,13.997055053710938,,22.032995223999023,9.942856788635254,0.3933439552783966,20.458480834960938,41.10711669921875,86.90457153320312,
2010-03-16,6.7380146980285645,6.5894999504089355,1.3762751817703247,14.047258377075195,,22.093175888061523,10.09000015258789,0.40709710121154785,20.401836395263672,41.368186950683594,87.59687042236328,
2010-03-17,6.728109359741211,6.566999912261963,1.4038004875183105,14.056206703186035,,22.28875160217285,10.131428718566895,0.4148906469345093,20.612241744995117,41.481285095214844,88.11607360839844,
2010-03-18,6.744019985198975,6.638000011444092,1.4101521968841553,14.077082633972168,,22.27370834350586,10.077142715454102,0.40022048354148865,20.539409637451172,41.62051773071289,88.07090759277344,
2010-03-19,6.671971321105957,6.517499923706055,1.4193272590637207,13.918020248413086,,22.258665084838867,10.064286231994629,0.3954068422317505,20.385644912719727,41.36876678466797,87.62512969970703,
2010-03-22,6.747023582458496,6.523499965667725,1.4073292016983032,13.855886459350586,,22.266193389892578,10.412857055664062,0.40182507038116455,20.685077667236328,41.74333190917969,88.0936050415039,
2010-03-23,6.855393409729004,6.4629998207092285,1.427091121673584,13.644630432128906,,22.476808547973633,10.422857284545898,0.4100770354270935,21.033056259155273,42.03079605102539,88.71319580078125,
2010-03-24,6.885714054107666,6.4019999504089355,1.384744644165039,13.851661682128906,,22.303802490234375,10.338570594787598,0.39632371068000793,20.846933364868164,41.83045196533203,88.28250122070312,
2010-03-25,6.804059028625488,6.736499786376953,1.38686203956604,13.98960018157959,,22.57460594177246,10.505714416503906,0.3974699079990387,21.07353401184082,41.76948165893555,88.1389389038086,
2010-03-26,6.931643962860107,6.752999782562256,1.4052127599716187,13.984875679016113,,22.311321258544922,10.614286422729492,0.3974699079990387,20.7902889251709,41.813045501708984,88.08602905273438,
2010-03-29,6.976375102996826,6.75600004196167,1.427091121673584,13.978910446166992,,22.258665084838867,10.557143211364746,0.402512788772583,20.69317054748535,42.013370513916016,88.64518737792969,
2010-03-30,7.080244064331055,6.828999996185303,1.43838369846344,14.08478832244873,,22.39406967163086,10.722857475280762,0.4041173756122589,20.66889190673828,42.15276336669922,88.70558166503906,
2010-03-31,7.054727554321289,6.78849983215332,1.4510880708694458,14.094977378845215,,22.032995223999023,10.534285545349121,0.3988451659679413,20.806467056274414,41.952415466308594,88.40339660644531,
2010-04-01,7.083845138549805,6.5904998779296875,1.4468529224395752,14.13673210144043,,21.93520736694336,10.714285850524902,0.3947191834449768,20.604156494140625,41.952415466308594,89.00782775878906,
2010-04-05,7.159495830535889,6.57450008392334,1.429914116859436,14.19166088104248,,22.0179500579834,11.427143096923828,0.40067893266677856,20.70126724243164,42.344390869140625,89.73324584960938,
2010-04-06,7.191018581390381,6.7779998779296875,1.459557294845581,14.122316360473633,,22.055559158325195,11.90999984741211,0.39082247018814087,20.90357780456543,42.46635437011719,89.94478607177734,
2010-04-07,7.22283935546875,6.743500232696533,1.445441484451294,14.006002426147461,,22.078134536743164,11.390000343322754,0.3933439552783966,20.968326568603516,42.36183547973633,89.43099975585938,
2010-04-08,7.203328609466553,7.047999858856201,1.4186217784881592,14.10417366027832,,22.506908416748047,11.6899995803833,0.3869255483150482,20.90357780456543,42.45764923095703,89.74075317382812,
2010-04-09,7.258562088012695,7.002999782562256,1.4122698307037354,14.072610855102539,,22.822843551635742,11.774286270141602,0.3894471526145935,21.14636993408203,42.71028137207031,90.3301010131836,
2010-04-12,7.273576259613037,7.059999942779541,1.4129756689071655,14.234407424926758,,22.807804107666016,11.882857322692871,0.3965529501438141,21.243667602539062,42.74510955810547,90.47370147705078,
2010-04-13,7.27777624130249,7.007999897003174,1.4221506118774414,14.583352088928223,,22.905590057373047,12.34000015258789,0.40480491518974304,21.365285873413086,42.96289825439453,90.54166412353516,
2010-04-14,7.375644207000732,7.214000225067139,1.5209599733352661,14.638775825500488,,23.183917999267578,12.510000228881836,0.4098477363586426,21.38961410522461,43.47682571411133,91.56928253173828,
2010-04-15,7.472607135772705,7.290999889373779,1.5498967170715332,14.7953519821167,,23.221534729003906,12.40428638458252,0.41282764077186584,21.243667602539062,43.66849899291992,91.64481353759766,
2010-04-16,7.426977634429932,7.108500003814697,1.5442512035369873,13.673213005065918,,23.07108497619629,12.187143325805664,0.3910515606403351,21.040956497192383,43.14581298828125,90.18653106689453,
2010-04-19,7.417071342468262,7.121500015258789,1.545662760734558,13.671968460083008,,23.349411010742188,12.114286422729492,0.38921791315078735,21.23555564880371,43.11968231201172,90.52656555175781,
2010-04-20,7.342623710632324,7.210000038146973,1.5788345336914062,13.794746398925781,,23.590126037597656,12.438570976257324,0.3905932307243347,21.203125,43.33746337890625,91.33505249023438,
2010-04-21,7.781815052032471,7.321499824523926,1.5414279699325562,13.77635383605957,,23.56755828857422,12.425713539123535,0.3805074989795685,21.316635131835938,43.58138656616211,91.16883087158203,
2010-04-22,7.999462604522705,7.504499912261963,1.519549012184143,13.596413612365723,,23.612689971923828,14.321429252624512,0.3821120262145996,21.276098251342773,43.825286865234375,91.44084167480469,
2010-04-23,8.130346298217773,7.18149995803833,1.5167253017425537,13.544967651367188,,23.289234161376953,14.247142791748047,0.3768399953842163,21.4706974029541,44.00822830200195,92.03775024414062,
2010-04-26,8.09041976928711,7.355500221252441,1.5378985404968262,13.21317195892334,,23.402067184448242,15.45285701751709,0.3805074989795685,21.462589263916016,43.912391662597656,91.69017028808594,
2010-04-27,7.866470813751221,7.10099983215332,1.4821416139602661,13.14905071258545,,23.206480026245117,14.581428527832031,0.3697340786457062,21.065279006958008,42.98030471801758,89.52164459228516,
2010-04-28,7.853260517120361,6.96750020980835,1.4828481674194336,13.152280807495117,,23.251619338989258,14.19857120513916,0.37042176723480225,20.967979431152344,43.006446838378906,90.20166778564453,
2010-04-29,8.064603805541992,7.08650016784668,1.5103739500045776,13.22211742401123,,23.319318771362305,14.738571166992188,0.3816535472869873,21.057172775268555,43.75558090209961,91.31993103027344,
2010-04-30,7.837950706481934,6.855000019073486,1.4475592374801636,13.065540313720703,,22.973291397094727,14.128570556640625,0.36010676622390747,20.976091384887695,42.89320755004883,89.77098083496094,
2010-05-03,7.9958600997924805,6.874499797821045,1.4906115531921387,13.187323570251465,,23.21401023864746,14.569999694824219,0.35620996356010437,21.089603424072266,43.4942741394043,90.93460845947266,
2010-05-04,7.7656025886535645,6.491499900817871,1.4150930643081665,12.585121154785156,,22.66487693786621,14.194286346435547,0.33810150623321533,20.246349334716797,42.187618255615234,88.7962875366211,
2010-05-05,7.684849739074707,6.546500205993652,1.382627010345459,12.669374465942383,,22.45425033569336,14.032856941223145,0.3323709964752197,20.222026824951172,41.969825744628906,88.26740264892578,
2010-05-06,7.392453670501709,6.435500144958496,1.3551015853881836,12.39374828338623,,21.799806594848633,13.852856636047363,0.32549431920051575,19.386871337890625,40.567344665527344,85.33570861816406,
2010-05-07,7.080543518066406,6.249000072479248,1.3614535331726074,12.256307601928711,,21.220579147338867,13.012857437133789,0.31999295949935913,18.981460571289062,39.55685806274414,84.06632232666016,
2010-05-10,7.624810695648193,6.564499855041504,1.4637919664382935,12.964883804321289,,21.769716262817383,13.928570747375488,0.3337462544441223,19.77606964111328,41.61266326904297,87.76871490478516,
2010-05-11,7.7007622718811035,6.5229997634887695,1.4581459760665894,12.651727676391602,,21.724576950073242,14.260000228881836,0.330078661441803,19.6138973236084,41.569122314453125,87.51934051513672,
2010-05-12,7.867972373962402,6.69350004196167,1.4623805284500122,12.56076431274414,,22.145837783813477,15.40428638458252,0.33649688959121704,19.946348190307617,42.35309982299805,88.7433853149414,
2010-05-13,7.755999565124512,6.573500156402588,1.4440301656723022,12.697211265563965,,21.995376586914062,15.715714454650879,0.33580926060676575,19.65444564819336,41.68236541748047,87.6402359008789,
2010-05-14,7.619706153869629,6.426499843597412,1.4277970790863037,12.613951683044434,,21.762191772460938,14.365714073181152,0.2970709204673767,19.28145980834961,40.88093185424805,86.05350494384766,
2010-05-17,7.631712436676025,6.445499897003174,1.4482648372650146,12.62488842010498,,21.769716262817383,15.192856788635254,0.2977586090564728,19.249032974243164,41.01161575317383,86.09882354736328,
2010-05-18,7.575876712799072,6.314000129699707,1.4172099828720093,12.386292457580566,,21.611026763916016,14.572856903076172,0.2879021167755127,18.997665405273438,40.44541931152344,84.92770385742188,
2010-05-19,7.455197811126709,6.229499816894531,1.4129756689071655,12.288368225097656,,21.338998794555664,14.372857093811035,0.2924865484237671,18.803077697753906,40.123085021972656,84.44412994384766,
2010-05-20,7.137582778930664,5.985499858856201,1.4186217784881592,11.805712699890137,,20.48514175415039,13.569999694824219,0.28560981154441833,18.121976852416992,38.63350296020508,81.25555419921875,
2010-05-21,7.274477005004883,6.136000156402588,1.3981539011001587,11.732146263122559,,20.2811222076416,14.210000038146973,0.29179883003234863,17.967918395996094,39.06034851074219,82.44183349609375,
2010-05-24,7.407763957977295,6.105999946594238,1.3685111999511719,11.859146118164062,,19.850412368774414,14.517143249511719,0.28331753611564636,18.06522560119629,38.90354537963867,81.38400268554688,
2010-05-25,7.361534595489502,6.243000030517578,1.357218623161316,11.856910705566406,,19.69928741455078,15.0,0.2908819913864136,18.00035858154297,38.93838882446289,81.46710205078125,
2010-05-26,7.328210353851318,6.1605000495910645,1.4129756689071655,11.817144393920898,,18.8983211517334,14.971428871154785,0.29225724935531616,17.765222549438477,38.50284194946289,80.9759750366211,
2010-05-27,7.605597496032715,6.335000038146973,1.5061386823654175,12.18970012664795,,19.646392822265625,15.55142879486084,0.3094489276409149,18.3084659576416,39.95757293701172,83.68852996826172,
2010-05-28,7.711563587188721,6.2729997634887695,1.4574400186538696,12.069658279418945,,19.495269775390625,15.878570556640625,0.301196813583374,18.30036163330078,39.722381591796875,82.63825988769531,
2010-06-01,7.830150127410889,6.1620001792907715,1.4390894174575806,11.98863410949707,,19.563270568847656,15.327142715454102,0.28836044669151306,18.00035858154297,39.35651779174805,81.24800109863281,
2010-06-02,7.9238104820251465,6.315499782562256,1.4899057149887085,12.262024879455566,,19.993980407714844,15.825714111328125,0.2915695309638977,18.357120513916016,40.28859329223633,83.36363983154297,
2010-06-03,7.898892402648926,6.438000202178955,1.5287237167358398,12.565983772277832,,20.296236038208008,15.978570938110352,0.29111114144325256,18.519290924072266,40.671875,83.65074920654297,
2010-06-04,7.683948993682861,6.138500213623047,1.4687323570251465,12.394989967346191,,19.48771095275879,15.682856559753418,0.2773578464984894,17.94359016418457,39.278099060058594,80.7115478515625,
2010-06-07,7.533248424530029,6.100500106811523,1.4659091234207153,12.066923141479492,,19.109893798828125,15.59428596496582,0.2636045813560486,17.594947814941406,38.563812255859375,79.70659637451172,
2010-06-08,7.4849162101745605,5.941999912261963,1.4884942770004272,12.048532485961914,,18.973878860473633,15.761428833007812,0.2562694847583771,17.643592834472656,38.49413299560547,80.56044006347656,
2010-06-09,7.300890922546387,5.895500183105469,1.4870829582214355,11.781106948852539,,18.732078552246094,16.489999771118164,0.25008049607276917,17.465213775634766,38.17183303833008,80.1297378540039,
2010-06-10,7.520340919494629,6.1605000495910645,1.5386050939559937,12.103955268859863,,18.890750885009766,16.95142936706543,0.2601662278175354,18.00035858154297,39.26069259643555,82.4720458984375,
2010-06-11,7.610400676727295,6.151500225067139,1.5477797985076904,12.14098834991455,,19.389482498168945,17.24142837524414,0.26612603664398193,18.39766502380371,39.63527297973633,82.87250518798828,
2010-06-14,7.633516788482666,6.191500186920166,1.518136739730835,12.009014129638672,,19.268577575683594,18.115713119506836,0.26039549708366394,18.39766502380371,39.62655258178711,82.74405670166016,
2010-06-15,7.795927047729492,6.3420000076293945,1.5703645944595337,12.376847267150879,,20.08465576171875,17.64285659790039,0.2732319235801697,18.811187744140625,40.689308166503906,84.6254653930664,
2010-06-16,8.022876739501953,6.34499979019165,1.6148293018341064,12.458367347717285,,19.888195037841797,17.809999465942383,0.2697935104370117,18.794958114624023,40.85481262207031,84.5952377319336,
2010-06-17,8.161569595336914,6.29449987411499,1.6480003595352173,12.428791999816895,,19.925979614257812,17.979999542236328,0.2801084816455841,18.70577621459961,40.98548126220703,84.73124694824219,
2010-06-18,8.227615356445312,6.291500091552734,1.6261217594146729,12.4275484085083,,19.978870391845703,18.059999465942383,0.28194230794906616,18.811187744140625,41.01953125,84.82310485839844,
2010-06-21,8.110535621643066,6.127500057220459,1.6225929260253906,12.142477989196777,,19.608613967895508,16.998571395874023,0.27529478073120117,18.721994400024414,40.67042541503906,84.5801773071289,
2010-06-22,8.221007347106934,6.115499973297119,1.571070909500122,12.085065841674805,,19.472599029541016,16.632856369018555,0.2649798095226288,18.559833526611328,40.35621643066406,83.18327331542969,
2010-06-23,8.134552001953125,6.072500228881836,1.5908329486846924,11.980681419372559,,19.12500762939453,16.82428550720215,0.2679597735404968,18.389558792114258,40.19041442871094,82.9251480102539,
2010-06-24,8.075410842895508,5.916500091552734,1.4990814924240112,11.807948112487793,,18.890750885009766,16.46428680419922,0.25466489791870117,18.016578674316406,39.5794792175293,81.55103302001953,
2010-06-25,8.006363868713379,6.050000190734863,1.5153142213821411,11.747803688049316,,18.535612106323242,16.854286193847656,0.25397735834121704,18.37333869934082,39.587364196777344,81.89266967773438,
2010-06-28,8.054394721984863,5.889999866485596,1.5350761413574219,11.732892036437988,,18.369373321533203,16.801429748535156,0.25443577766418457,18.203065872192383,39.44742202758789,81.63455200195312,
2010-06-29,7.690252304077148,5.430500030517578,1.4800244569778442,11.290000915527344,,17.613750457763672,16.082857131958008,0.24022400379180908,17.635482788085938,37.92584228515625,79.11407470703125,1.5926669836044312
2010-06-30,7.550960063934326,5.4629998207092285,1.4863770008087158,11.058611869812012,,17.387054443359375,15.521429061889648,0.23403504490852356,17.400346755981445,37.34868621826172,78.36249542236328,1.5886670351028442
2010-07-01,7.459396839141846,5.547999858856201,1.5110796689987183,10.922911643981934,,17.500404357910156,15.665714263916016,0.23793183267116547,17.473318099975586,37.243751525878906,78.01325988769531,1.4639999866485596
2010-07-02,7.413166522979736,5.456999778747559,1.5223723649978638,10.849842071533203,,17.583515167236328,15.29714298248291,0.23495188355445862,17.700349807739258,37.13882064819336,77.58812713623047,1.2799999713897705
2010-07-06,7.463902473449707,5.502999782562256,1.472967267036438,10.837913513183594,,17.99911880493164,15.324286460876465,0.23243054747581482,18.097660064697266,37.252506256103516,78.09678649902344,1.0740000009536743
2010-07-07,7.765305995941162,5.671500205993652,1.5294296741485596,11.189094543457031,,18.361820220947266,16.927143096923828,0.2436622977256775,18.721994400024414,38.44178009033203,80.55653381347656,1.053333044052124
2010-07-08,7.747894763946533,5.810999870300293,1.5378985404968262,11.347163200378418,,18.444948196411133,16.711429595947266,0.23632723093032837,18.827394485473633,38.65166091918945,81.35364532470703,1.1640000343322754
2010-07-09,7.793825149536133,5.86299991607666,1.5534257888793945,11.618812561035156,,18.339153289794922,16.790000915527344,0.23724409937858582,18.94902992248535,39.01893615722656,81.96097564697266,1.159999966621399
2010-07-12,7.723878383636475,5.975500106811523,1.559778094291687,11.826093673706055,,18.762304306030273,17.054285049438477,0.24159933626651764,18.997785568237305,39.13262939453125,82.0141372680664,1.136667013168335
2010-07-13,7.559068202972412,6.182499885559082,1.58659827709198,12.158384323120117,,18.98899269104004,17.2742862701416,0.2503097951412201,19.265920639038086,39.63980484008789,83.2515869140625,1.2093329429626465
2010-07-14,7.586979866027832,6.164999961853027,1.5731877088546753,12.21157169342041,,19.223241806030273,17.571428298950195,0.25283119082450867,19.45281410217285,39.8409538269043,83.24401092529297,1.3226670026779175
2010-07-15,7.548556327819824,6.103000164031982,1.6169463396072388,12.278178215026855,,19.2761287689209,17.301429748535156,0.24572519958019257,19.363433837890625,39.875919342041016,83.26679992675781,1.3259999752044678
2010-07-16,7.5020270347595215,5.924499988555908,1.5520145893096924,11.422966003417969,,18.80764389038086,16.912857055664062,0.23036746680736542,18.908397674560547,38.77408218383789,80.97406005859375,1.3760000467300415
2010-07-19,7.372338771820068,5.997000217437744,1.5717763900756836,11.586254119873047,,19.06455421447754,16.985713958740234,0.23976556956768036,19.168418884277344,39.10637664794922,81.45235443115234,1.4606670141220093
2010-07-20,7.561766624450684,6.005000114440918,1.5527209043502808,11.969247817993164,,19.253461837768555,17.198570251464844,0.24572519958019257,19.43656349182129,39.57858657836914,82.35578918457031,1.3533329963684082
2010-07-21,7.632313251495361,5.871500015258789,1.5364876985549927,11.867597579956055,,18.981443405151367,17.092857360839844,0.23770248889923096,19.1440486907959,39.03643798828125,81.28533935546875,1.3480000495910645
2010-07-22,7.775806427001953,6.003499984741211,1.6127119064331055,12.049278259277344,,19.525487899780273,14.794285774230957,0.24159933626651764,19.753463745117188,40.02457046508789,83.09976959228516,1.399999976158142
2010-07-23,7.803423881530762,5.94350004196167,1.6148293018341064,12.17975902557373,,19.502822875976562,15.385713577270508,0.23747330904006958,19.907855987548828,40.278167724609375,83.82100677490234,1.4193329811096191
2010-07-26,7.783618450164795,5.920000076293945,1.6091829538345337,12.152669906616211,,19.721960067749023,14.684286117553711,0.2418285608291626,20.0216121673584,40.6104736328125,84.69404602050781,1.3966670036315918
2010-07-27,7.927713871002197,5.856500148773193,1.5823633670806885,12.243633270263672,,19.76729393005371,14.869999885559082,0.23976556956768036,19.96472930908203,40.59298324584961,84.68645477294922,1.3700000047683716
2010-07-28,7.834047794342041,5.856500148773193,1.5386050939559937,12.03784465789795,,19.608613967895508,14.329999923706055,0.23220129311084747,19.729084014892578,40.269432067871094,84.13983154296875,1.3813329935073853
2010-07-29,7.748489856719971,5.8429999351501465,1.5364876985549927,12.053750991821289,,19.66905975341797,14.002857208251953,0.20927909016609192,19.257795333862305,39.97211837768555,83.72987365722656,1.3566670417785645
2010-07-30,7.72267484664917,5.894499778747559,1.5357822179794312,12.050271987915039,,19.502822875976562,14.649999618530273,0.21065446734428406,19.209049224853516,40.05955123901367,83.71471405029297,1.329332947731018
2010-08-02,7.8607659339904785,6.003499984741211,1.5407224893569946,12.188458442687988,,19.895751953125,14.554286003112793,0.21042518317699432,19.737213134765625,40.81158447265625,85.60506439208984,1.3946670293807983
2010-08-03,7.8631672859191895,6.120999813079834,1.5244892835617065,12.174041748046875,,19.76729393005371,14.915714263916016,0.2049238681793213,19.67220687866211,40.63670349121094,85.19514465332031,1.463333010673523
2010-08-04,7.8946943283081055,6.379000186920166,1.5767170190811157,12.583878517150879,,19.442373275756836,15.447142601013184,0.21363428235054016,19.89972496032715,41.04772186279297,85.76448059082031,1.4173330068588257
2010-08-05,7.856262683868408,6.391499996185303,1.6049479246139526,12.628118515014648,,19.17034339904785,15.789999961853027,0.21638500690460205,19.737213134765625,40.95153045654297,85.67337036132812,1.363332986831665
2010-08-06,7.807933330535889,6.415999889373779,1.594361662864685,12.432271003723145,,19.30635643005371,16.902856826782227,0.21890638768672943,19.810340881347656,40.89030075073242,85.32417297363281,1.305999994277954
