Date,QQQ
2016-01-15,93.91175079345705
2016-01-19,94.11661529541016
2016-01-20,93.82791900634766
2016-01-21,93.92105865478516
2016-01-22,96.64043426513672
2016-01-25,95.2062530517578
2016-01-26,96.06301879882812
2016-01-27,93.66962432861328
2016-01-28,94.99205017089844
2016-01-29,96.97571563720705
2016-02-01,97.23648071289062
2016-02-02,95.13172912597656
2016-02-03,94.6754150390625
2016-02-04,94.66610717773438
2016-02-05,91.37864685058594
2016-02-08,89.98168182373047
2016-02-09,89.70230102539062
2016-02-10,90.04689025878906
2016-02-11,89.91651153564453
2016-02-12,91.2854995727539
2016-02-16,93.34365844726562
2016-02-17,95.45768737792967
2016-02-18,94.36808776855467
2016-02-19,94.64747619628906
2016-02-22,96.18412017822266
2016-02-23,94.60088348388672
2016-02-24,95.5042724609375
2016-02-25,96.4448699951172
2016-02-26,96.32380676269533
2016-02-29,95.45768737792967
2016-03-01,98.5216827392578
2016-03-02,98.55890655517578
2016-03-03,98.37267303466795
2016-03-04,98.40991973876952
2016-03-07,97.80455780029295
2016-03-08,96.9943389892578
2016-03-09,97.61830139160156
2016-03-10,97.46931457519533
2016-03-11,99.17356872558594
2016-03-14,99.3411865234375
2016-03-15,99.30396270751952
2016-03-16,100.18869018554688
2016-03-17,100.13279724121094
2016-03-18,100.28971862792967
2016-03-21,100.68202209472656
2016-03-22,100.9902572631836
2016-03-23,100.15897369384766
2016-03-24,100.18697357177734
2016-03-28,100.0468521118164
2016-03-29,101.65345001220705
2016-03-30,102.14847564697266
2016-03-31,101.99903869628906
2016-04-01,103.08253479003906
2016-04-04,102.69026184082033
2016-04-05,101.70014190673828
2016-04-06,103.3721160888672
2016-04-07,101.88694763183594
2016-04-08,101.8122329711914
2016-04-11,101.43859100341795
2016-04-12,102.28860473632812
2016-04-13,103.59627532958984
2016-04-14,103.60563659667967
2016-04-15,103.34408569335938
2016-04-18,103.89519500732422
2016-04-19,103.26002502441406
2016-04-20,103.34408569335938
2016-04-21,103.35343170166016
2016-04-22,101.79353332519533
2016-04-25,101.79353332519533
2016-04-26,101.29847717285156
2016-04-27,100.48587799072266
2016-04-28,99.27159118652344
2016-04-29,98.7485122680664
2016-05-02,99.68258666992188
2016-05-03,98.75787353515624
2016-05-04,98.1227035522461
2016-05-05,98.09468841552734
2016-05-06,98.61775207519533
2016-05-09,98.8979721069336
2016-05-10,100.25234985351562
2016-05-11,99.3463363647461
2016-05-12,98.90731811523438
2016-05-13,98.54300689697266
2016-05-16,99.77600860595705
2016-05-17,98.52437591552734
2016-05-18,98.8792953491211
2016-05-19,98.36553955078124
2016-05-20,99.4490737915039
2016-05-23,99.31832122802734
2016-05-24,101.30784606933594
2016-05-25,102.03640747070312
2016-05-26,102.33533477783205
2016-05-27,102.8676986694336
2016-05-31,103.06388092041016
2016-06-01,103.07323455810548
2016-06-02,103.2880401611328
2016-06-03,102.80233001708984
2016-06-06,103.17594146728516
2016-06-07,102.9144058227539
2016-06-08,103.0918960571289
2016-06-09,102.9237823486328
2016-06-10,101.75617980957033
2016-06-13,100.9062042236328
2016-06-14,100.9062042236328
2016-06-15,100.61664581298828
2016-06-16,100.91554260253906
2016-06-17,99.73267364501952
2016-06-20,100.36014556884766
2016-06-21,100.6785888671875
2016-06-22,100.4351043701172
2016-06-23,101.86801147460938
2016-06-24,97.67229461669922
2016-06-27,95.733642578125
2016-06-28,97.8314971923828
2016-06-29,99.56410217285156
2016-06-30,100.716064453125
2016-07-01,101.22175598144533
2016-07-05,100.6036605834961
2016-07-06,101.42781829833984
2016-07-07,101.7275390625
2016-07-08,103.30091857910156
2016-07-11,103.89094543457033
2016-07-12,104.41542053222656
2016-07-13,104.1625518798828
2016-07-14,104.87429809570312
2016-07-15,104.70574188232422
2016-07-18,105.3987808227539
2016-07-19,105.01478576660156
2016-07-20,106.24169158935548
2016-07-21,105.9981689453125
2016-07-22,106.4383544921875
2016-07-25,106.44771575927734
2016-07-26,106.56946563720705
2016-07-27,107.309326171875
2016-07-28,107.6839599609375
2016-07-29,107.91809844970705
2016-08-01,108.4893798828125
2016-08-02,107.66521453857422
2016-08-03,108.0211181640625
2016-08-04,108.33015441894533
2016-08-05,109.36971282958984
2016-08-08,109.24800872802734
2016-08-09,109.5008316040039
2016-08-10,109.21987915039062
2016-08-11,109.68817138671876
2016-08-12,109.76305389404295
2016-08-15,110.23136138916016
2016-08-16,109.62261199951172
2016-08-17,109.81927490234376
2016-08-18,109.84737396240234
2016-08-19,109.81927490234376
2016-08-22,109.90357208251952
2016-08-23,110.10025787353516
2016-08-24,109.3884735107422
2016-08-25,109.21050262451172
2016-08-26,109.36971282958984
2016-08-29,109.5195770263672
2016-08-30,109.16368103027344
2016-08-31,109.05133819580078
2016-09-01,109.33226013183594
2016-09-02,109.68817138671876
2016-09-06,110.37184143066406
2016-09-07,110.4374008178711
2016-09-08,109.79118347167967
2016-09-09,107.02838134765624
2016-09-12,108.94830322265624
2016-09-13,107.97428131103516
2016-09-14,108.4893798828125
2016-09-15,110.17516326904295
2016-09-16,110.1225814819336
2016-09-19,109.64373016357422
2016-09-20,109.8503189086914
2016-09-21,110.93004608154295
2016-09-22,111.8126220703125
2016-09-23,111.09906005859376
2016-09-26,110.16952514648438
2016-09-27,111.25865173339844
2016-09-28,111.4464340209961
2016-09-29,110.6389617919922
2016-09-30,111.46517944335938
2016-10-03,111.30561065673828
2016-10-04,111.13661193847656
2016-10-05,111.53091430664062
2016-10-06,111.4745864868164
2016-10-07,111.23047637939452
2016-10-10,111.93464660644533
2016-10-11,110.33853149414062
2016-10-12,110.24464416503906
2016-10-13,109.8503189086914
2016-10-14,109.98176574707033
2016-10-17,109.68130493164062
2016-10-18,110.65776824951172
2016-10-19,110.64836120605467
2016-10-20,110.51692199707033
2016-10-21,110.93004608154295
2016-10-24,112.26325988769533
2016-10-25,111.90644073486328
2016-10-26,111.14595794677734
2016-10-27,110.6389617919922
2016-10-28,109.94420623779295
2016-10-31,109.84090423583984
2016-11-01,109.01470947265624
2016-11-02,108.1415023803711
2016-11-03,107.08057403564452
2016-11-04,106.70501708984376
2016-11-07,109.24005889892578
2016-11-08,109.9535903930664
2016-11-09,110.46057891845705
2016-11-10,108.67668151855467
2016-11-11,108.72364044189452
2016-11-14,107.62513732910156
2016-11-15,109.11795806884766
2016-11-16,109.76580047607422
2016-11-17,110.56385040283205
2016-11-18,110.15074157714844
2016-11-21,111.29620361328124
2016-11-22,111.63420104980467
2016-11-23,111.18353271484376
2016-11-25,111.5403289794922
2016-11-28,111.28680419921876
2016-11-29,111.67176055908205
2016-11-30,110.31975555419922
2016-12-01,108.4137954711914
2016-12-02,108.62973022460938
2016-12-05,109.4747543334961
2016-12-06,109.73765563964844
2016-12-07,111.12718963623048
2016-12-08,111.3243637084961
2016-12-09,112.1975326538086
2016-12-12,111.69053649902344
2016-12-13,113.098876953125
2016-12-14,112.86414337158205
2016-12-15,113.04254150390624
2016-12-16,112.62347412109376
2016-12-19,113.08489227294922
2016-12-20,113.51808166503906
2016-12-21,113.43331909179688
2016-12-22,113.11317443847656
2016-12-23,113.18849182128906
2016-12-27,113.77230834960938
2016-12-28,112.88713073730467
2016-12-29,112.72708129882812
2016-12-30,111.56883239746094
2017-01-03,112.56700134277344
2017-01-04,113.1790771484375
2017-01-05,113.81940460205078
2017-01-06,114.81758880615234
2017-01-09,115.19425964355467
2017-01-10,115.44850158691406
2017-01-11,115.75923919677734
2017-01-12,115.58032989501952
2017-01-13,115.9758529663086
2017-01-17,115.62743377685548
2017-01-18,115.8628387451172
2017-01-19,115.80634307861328
2017-01-20,116.06057739257812
2017-01-23,116.15475463867188
2017-01-24,116.93633270263672
2017-01-25,118.11341857910156
2017-01-26,118.23583221435548
2017-01-27,118.46184539794922
2017-01-30,117.53899383544922
2017-01-31,117.3036117553711
2017-02-01,118.11341857910156
2017-02-02,118.00984191894533
2017-02-03,118.34886169433594
2017-02-06,118.4900894165039
2017-02-07,118.9232406616211
2017-02-08,119.12100219726562
2017-02-09,119.5541534423828
2017-02-10,119.9496841430664
2017-02-13,120.62770080566406
2017-02-14,121.03257751464844
2017-02-15,121.7482452392578
