Date,AAPL
2010-09-28,8.611574172973633
2010-09-29,8.626880645751953
2010-09-30,8.518209457397461
2010-10-01,8.481285095214844
2010-10-04,8.3648042678833
2010-10-05,8.6740140914917
2010-10-06,8.681514739990234
2010-10-07,8.682418823242188
2010-10-08,8.82801628112793
2010-10-11,8.866743087768555
2010-10-12,8.962206840515137
2010-10-13,9.01023769378662
2010-10-14,9.0753812789917
2010-10-15,9.448527336120604
2010-10-18,9.546395301818848
2010-10-19,9.29093074798584
2010-10-20,9.322144508361816
2010-10-21,9.291825294494627
2010-10-22,9.230286598205566
2010-10-25,9.27140998840332
2010-10-26,9.247699737548828
2010-10-27,9.241092681884766
2010-10-28,9.16334056854248
2010-10-29,9.035455703735352
2010-11-01,9.13151741027832
2010-11-02,9.28702163696289
2010-11-03,9.39029026031494
2010-11-04,9.5545015335083
2010-11-05,9.520278930664062
2010-11-08,9.56501007080078
2010-11-09,9.488759994506836
2010-11-10,9.547298431396484
2010-11-11,9.505871772766112
2010-11-12,9.247097969055176
2010-11-15,9.217378616333008
2010-11-16,9.053766250610352
2010-11-17,9.021044731140137
2010-11-18,9.259106636047363
2010-11-19,9.2080717086792
2010-11-22,9.407102584838867
2010-11-23,9.268109321594238
2010-11-24,9.45033359527588
2010-11-26,9.456338882446287
2010-11-29,9.51247215270996
2010-11-30,9.34075927734375
2010-12-01,9.498360633850098
2010-12-02,9.550898551940918
2010-12-03,9.529585838317873
2010-12-06,9.61094093322754
2010-12-07,9.552701950073242
2010-12-08,9.636760711669922
2010-12-09,9.59923267364502
2010-12-10,9.623250007629396
2010-12-13,9.656567573547363
2010-12-14,9.61514663696289
2010-12-15,9.6172456741333
2010-12-16,9.643961906433104
2010-12-17,9.624747276306152
2010-12-20,9.672778129577637
2010-12-21,9.732521057128906
2010-12-22,9.76133918762207
2010-12-23,9.714510917663574
2010-12-27,9.746933937072754
2010-12-28,9.770648002624512
2010-12-29,9.76524257659912
2010-12-30,9.716310501098633
2010-12-31,9.68328857421875
2011-01-03,9.893732070922852
2011-01-04,9.945361137390137
2011-01-05,10.02672290802002
2011-01-06,10.0186128616333
2011-01-07,10.090360641479492
2011-01-10,10.280390739440918
2011-01-11,10.256071090698242
2011-01-12,10.339529037475586
2011-01-13,10.377355575561523
2011-01-14,10.461410522460938
2011-01-18,10.226354598999023
2011-01-19,10.172014236450195
2011-01-20,9.987093925476074
2011-01-21,9.808170318603516
2011-01-24,10.130289077758787
2011-01-25,10.24886703491211
2011-01-26,10.322416305541992
2011-01-27,10.303200721740724
2011-01-28,10.089761734008787
2011-01-31,10.186426162719728
2011-02-01,10.35784149169922
2011-02-02,10.336523056030272
2011-02-03,10.310108184814451
2011-02-04,10.401973724365234
2011-02-07,10.56347370147705
2011-02-08,10.6631441116333
2011-02-09,10.752005577087402
2011-02-10,10.64333152770996
2011-02-11,10.712677001953123
2011-02-14,10.78262424468994
2011-02-15,10.804239273071287
2011-02-16,10.901205062866213
2011-02-17,10.756208419799805
2011-02-18,10.523852348327637
2011-02-22,10.165111541748049
2011-02-23,10.285493850708008
2011-02-24,10.293296813964844
2011-02-25,10.451807022094728
2011-02-28,10.603404998779297
2011-03-01,10.486329078674316
2011-03-02,10.57068157196045
2011-03-03,10.79403018951416
2011-03-04,10.807241439819336
2011-03-07,10.66795253753662
2011-03-08,10.679957389831545
2011-03-09,10.581192016601562
2011-03-10,10.407076835632324
2011-03-11,10.56678295135498
2011-03-14,10.613910675048828
2011-03-15,10.369847297668455
2011-03-16,9.906939506530762
2011-03-17,10.045930862426758
2011-03-18,9.926752090454102
2011-03-21,10.185827255249023
2011-03-22,10.2428617477417
2011-03-23,10.18252658843994
2011-03-24,10.356040000915527
2011-03-25,10.553269386291504
2011-03-28,10.520249366760254
2011-03-29,10.535858154296877
2011-03-30,10.465912818908691
2011-03-31,10.462309837341309
2011-04-01,10.343731880187988
2011-04-04,10.242561340332031
2011-04-05,10.173519134521484
2011-04-06,10.148000717163086
2011-04-07,10.149199485778809
2011-04-08,10.058542251586914
2011-04-11,9.930654525756836
2011-04-12,9.978686332702637
2011-04-13,10.090662002563477
2011-04-14,9.979284286499023
2011-04-15,9.830387115478516
2011-04-18,9.962177276611328
2011-04-19,10.14259910583496
2011-04-20,10.279189109802246
2011-04-21,10.528056144714355
2011-04-25,10.597400665283203
2011-04-26,10.519652366638184
2011-04-27,10.511542320251465
2011-04-28,10.409475326538086
2011-04-29,10.510944366455078
2011-05-02,10.395367622375488
2011-05-03,10.453001976013184
2011-05-04,10.494132995605469
2011-05-05,10.409475326538086
2011-05-06,10.406770706176758
2011-05-09,10.434993743896484
2011-05-10,10.49052906036377
2011-05-11,10.423883438110352
2011-05-12,10.404070854187012
2011-05-13,10.221850395202637
2011-05-16,10.00570297241211
2011-05-17,10.090962409973145
2011-05-18,10.202938079833984
2011-05-19,10.222748756408691
2011-05-20,10.06334400177002
2011-05-23,10.038724899291992
2011-05-24,9.97238063812256
2011-05-25,10.110175132751465
2011-05-26,10.056739807128906
2011-05-27,10.129087448120115
2011-05-31,10.441896438598633
2011-06-01,10.372246742248535
2011-06-02,10.389958381652832
2011-06-03,10.310108184814451
2011-06-06,10.148000717163086
2011-06-07,9.967881202697754
2011-06-08,9.973880767822266
2011-06-09,9.951369285583496
2011-06-10,9.78355884552002
2011-06-13,9.80456829071045
2011-06-14,9.97988510131836
2011-06-15,9.809074401855469
2011-06-16,9.76133918762207
2011-06-17,9.614240646362305
2011-06-20,9.4659423828125
2011-06-21,9.765543937683104
2011-06-22,9.684788703918455
2011-06-23,9.943564414978027
2011-06-24,9.797064781188965
2011-06-27,9.967881202697754
2011-06-28,10.064545631408691
2011-06-29,10.02792263031006
2011-06-30,10.07685375213623
2011-07-01,10.304706573486328
2011-07-05,10.489928245544434
2011-07-06,10.55987548828125
2011-07-07,10.723185539245604
2011-07-08,10.79853630065918
2011-07-11,10.627120018005373
2011-07-12,10.61961555480957
2011-07-13,10.747800827026367
2011-07-14,10.740299224853516
2011-07-15,10.95494270324707
2011-07-18,11.221517562866213
2011-07-19,11.313079833984377
2011-07-20,11.614781379699709
2011-07-21,11.626489639282228
2011-07-22,11.806910514831545
2011-07-25,11.963017463684082
2011-07-26,12.1104154586792
2011-07-27,11.785593032836914
2011-07-28,11.76248264312744
2011-07-29,11.722251892089844
2011-08-01,11.910484313964844
2011-08-02,11.675126075744627
2011-08-03,11.784994125366213
2011-08-04,11.328691482543944
2011-08-05,11.216114044189451
2011-08-08,10.603404998779297
2011-08-09,11.227822303771973
2011-08-10,10.918011665344238
2011-08-11,11.21851921081543
2011-08-12,11.31728458404541
2011-08-15,11.510011672973633
2011-08-16,11.422054290771484
2011-08-17,11.420855522155762
2011-08-18,10.988862037658691
2011-08-19,10.688061714172363
2011-08-22,10.70036792755127
2011-08-23,11.215517044067385
2011-08-24,11.292970657348633
2011-08-25,11.219117164611816
2011-08-26,11.515119552612305
2011-08-29,11.706941604614258
2011-08-30,11.70754337310791
2011-08-31,11.552641868591309
2011-09-01,11.43856430053711
2011-09-02,11.229021072387695
2011-09-06,11.3998384475708
2011-09-07,11.525625228881836
2011-09-08,11.531929969787598
2011-09-09,11.331991195678713
2011-09-12,11.405843734741213
2011-09-13,11.54633617401123
2011-09-14,11.6868314743042
2011-09-15,11.796704292297363
2011-09-16,12.02305507659912
2011-09-19,12.35717487335205
2011-09-20,12.41181755065918
2011-09-21,12.372491836547852
2011-09-22,12.062682151794434
2011-09-23,12.13713550567627
2011-09-26,12.10321044921875
2011-09-27,11.985832214355469
2011-09-28,11.918289184570312
2011-09-29,11.724958419799805
2011-09-30,11.44726848602295
2011-10-03,11.245534896850586
2011-10-04,11.182494163513184
2011-10-05,11.355111122131348
2011-10-06,11.328691482543944
2011-10-07,11.1014404296875
2011-10-10,11.672121047973633
2011-10-11,12.016749382019045
2011-10-12,12.073787689208984
2011-10-13,12.261115074157717
2011-10-14,12.66848850250244
2011-10-17,12.608148574829102
2011-10-18,12.675695419311523
2011-10-19,11.966617584228516
2011-10-20,11.867253303527832
2011-10-21,11.794001579284668
2011-10-24,12.181262016296388
2011-10-25,11.941099166870115
2011-10-26,12.026061058044434
2011-10-27,12.14884090423584
2011-10-28,12.15664768218994
2011-10-31,12.15154266357422
2011-11-01,11.903276443481444
2011-11-02,11.93029499053955
2011-11-03,12.100204467773438
2011-11-04,12.015254974365234
2011-11-07,11.999937057495115
2011-11-08,12.195073127746582
2011-11-09,11.866354942321776
2011-11-10,11.564349174499512
2011-11-11,11.54633617401123
2011-11-14,11.385432243347168
2011-11-15,11.672723770141602
2011-11-16,11.550838470458984
2011-11-17,11.329889297485352
2011-11-18,11.25574016571045
2011-11-21,11.07772445678711
2011-11-22,11.302874565124512
2011-11-23,11.017083168029783
2011-11-25,10.914413452148438
2011-11-28,11.29116439819336
2011-11-29,11.203506469726562
2011-11-30,11.473688125610352
2011-12-01,11.645703315734863
2011-12-02,11.698841094970703
2011-12-05,11.798208236694336
2011-12-06,11.73636531829834
2011-12-07,11.680526733398438
2011-12-08,11.727659225463867
2011-12-09,11.816520690917969
2011-12-12,11.763083457946776
2011-12-13,11.672121047973633
2011-12-14,11.41334629058838
2011-12-15,11.37582015991211
2011-12-16,11.438261985778809
2011-12-19,11.473990440368652
2011-12-20,11.88646411895752
2011-12-21,11.90147590637207
2011-12-22,11.964523315429688
2011-12-23,12.108012199401855
2011-12-27,12.20408058166504
2011-12-28,12.087294578552246
2011-12-29,12.16174602508545
2011-12-30,12.1581449508667
2012-01-03,12.345171928405762
2012-01-04,12.411516189575195
2012-01-05,12.549310684204102
2012-01-06,12.680498123168944
2012-01-09,12.660385131835938
2012-01-10,12.70571517944336
2012-01-11,12.684998512268066
2012-01-12,12.650177001953123
2012-01-13,12.602745056152344
2012-01-17,12.74954319000244
2012-01-18,12.881929397583008
2012-01-19,12.841104507446287
2012-01-20,12.617453575134276
2012-01-23,12.830896377563477
2012-01-24,12.620758056640623
2012-01-25,13.408783912658691
2012-01-26,13.347846031188965
2012-01-27,13.427398681640623
2012-01-30,13.599413871765137
2012-01-31,13.70358180999756
2012-02-01,13.694873809814451
2012-02-02,13.662758827209473
2012-02-03,13.799650192260742
2012-02-06,13.928433418273926
2012-02-07,14.074333190917969
2012-02-08,14.30998706817627
2012-02-09,14.80501937866211
2012-02-10,14.81252384185791
2012-02-13,15.088109970092772
2012-02-14,15.294037818908691
2012-02-15,14.94011402130127
2012-02-16,15.076404571533203
2012-02-17,15.073702812194824
2012-02-21,15.455864906311035
2012-02-22,15.401524543762209
2012-02-23,15.50209140777588
2012-02-24,15.682815551757812
2012-02-27,15.78337574005127
2012-02-28,16.073062896728516
2012-02-29,16.28411102294922
2012-03-01,16.34505271911621
2012-03-02,16.366365432739258
2012-03-05,16.005523681640625
2012-03-06,15.918466567993164
2012-03-07,15.931378364562988
2012-03-08,16.270605087280273
2012-03-09,16.36606788635254
2012-03-12,16.57111167907715
2012-03-13,17.054428100585938
2012-03-14,17.699256896972656
2012-03-15,17.578584671020508
2012-03-16,17.57887077331543
2012-03-19,18.045093536376953
2012-03-20,18.190988540649418
2012-03-21,18.08711624145508
2012-03-22,17.992259979248047
2012-03-23,17.89349365234375
2012-03-26,18.221607208251953
2012-03-27,18.446760177612305
2012-03-28,18.541027069091797
2012-03-29,18.308069229125977
2012-03-30,17.998558044433594
2012-04-02,18.57134246826172
2012-04-03,18.892261505126953
2012-04-04,18.741857528686523
2012-04-05,19.02314567565918
2012-04-09,19.099700927734375
2012-04-10,18.8658447265625
2012-04-11,18.798599243164062
2012-04-12,18.695619583129883
2012-04-13,18.16907501220703
2012-04-16,17.415569305419922
2012-04-17,18.30326271057129
2012-04-18,18.262439727783203
2012-04-19,17.635009765625
2012-04-20,17.20093536376953
2012-04-23,17.162498474121094
2012-04-24,16.819671630859375
2012-04-25,18.312267303466797
2012-04-26,18.243223190307617
2012-04-27,18.10213279724121
2012-04-30,17.531152725219727
2012-05-01,17.475616455078125
2012-05-02,17.591182708740234
2012-05-03,17.466306686401367
2012-05-04,16.9688720703125
2012-05-07,17.095855712890625
2012-05-08,17.056835174560547
2012-05-09,17.08684730529785
2012-05-10,17.127073287963867
2012-05-11,17.012697219848633
2012-05-14,16.757827758789062
2012-05-15,16.606231689453125
2012-05-16,16.39338493347168
2012-05-17,15.914265632629396
2012-05-18,15.922064781188965
2012-05-21,16.849689483642578
2012-05-22,16.72030258178711
2012-05-23,17.128278732299805
2012-05-24,16.970975875854492
2012-05-25,16.880008697509766
2012-05-29,17.179616928100586
2012-05-30,17.386751174926758
2012-05-31,17.343524932861328
2012-06-01,16.840988159179688
2012-06-04,16.94005012512207
2012-06-05,16.89622688293457
2012-06-06,17.155296325683594
2012-06-07,17.16309928894043
2012-06-08,17.42127227783203
2012-06-11,17.14659309387207
2012-06-12,17.296390533447266
2012-06-13,17.176305770874023
2012-06-14,17.157398223876953
2012-06-15,17.23544692993164
2012-06-18,17.585180282592773
2012-06-19,17.634111404418945
2012-06-20,17.5839786529541
2012-06-21,17.341720581054688
2012-06-22,17.47471046447754
2012-06-25,17.134586334228516
2012-06-26,17.17240333557129
2012-06-27,17.246559143066406
2012-06-28,17.08294677734375
2012-06-29,17.531747817993164
2012-07-02,17.787517547607422
2012-07-03,17.99435806274414
2012-07-05,18.310468673706055
2012-07-06,18.18858528137207
2012-07-09,18.42905044555664
2012-07-10,18.258529663085938
2012-07-11,18.145057678222656
2012-07-12,17.979049682617188
2012-07-13,18.16126823425293
2012-07-16,18.219511032104492
2012-07-17,18.220409393310547
2012-07-18,18.199996948242188
2012-07-19,18.441959381103516
2012-07-20,18.14116096496582
2012-07-23,18.12704849243164
2012-07-24,18.039690017700195
2012-07-25,17.26066780090332
2012-07-26,17.25797462463379
2012-07-27,17.566574096679688
2012-07-30,17.862871170043945
2012-07-31,18.335084915161133
2012-08-01,18.216508865356445
2012-08-02,18.245925903320312
2012-08-03,18.48338508605957
2012-08-06,18.689014434814453
2012-08-07,18.63979148864746
2012-08-08,18.60826873779297
2012-08-09,18.71439552307129
2012-08-10,18.74363899230957
2012-08-13,18.993879318237305
2012-08-14,19.044830322265625
2012-08-15,19.018892288208008
2012-08-16,19.185022354125977
2012-08-17,19.53986930847168
2012-08-20,20.05361557006836
2012-08-21,19.779560089111328
2012-08-22,20.165769577026367
2012-08-23,19.977638244628903
2012-08-24,19.99542808532715
2012-08-27,20.371082305908203
2012-08-28,20.344547271728516
2012-08-29,20.30445098876953
2012-08-30,20.015024185180664
2012-08-31,20.05632781982422
2012-09-04,20.34967803955078
2012-09-05,20.206771850585938
2012-09-06,20.38887405395508
2012-09-07,20.51459693908691
2012-09-10,19.980955123901367
2012-09-11,19.916135787963867
2012-09-12,20.193500518798828
2012-09-13,20.59117126464844
2012-09-14,20.84140396118164
2012-09-17,21.097673416137695
2012-09-18,21.161890029907227
2012-09-19,21.167619705200195
2012-09-20,21.065113067626953
2012-09-21,21.107017517089844
2012-09-24,20.826637268066406
2012-09-25,20.306560516357425
2012-09-26,20.054513931274418
2012-09-27,20.541120529174805
2012-09-28,20.112401962280273
2012-10-01,19.879955291748047
2012-10-02,19.937833786010746
2012-10-03,20.243547439575195
2012-10-04,20.10335922241211
2012-10-05,19.67493438720703
2012-10-08,19.24019241333008
2012-10-09,19.170244216918945
2012-10-10,19.322799682617188
2012-10-11,18.936588287353516
2012-10-12,18.98513412475586
2012-10-15,19.13738250732422
2012-10-16,19.590517044067383
2012-10-17,19.43435287475586
2012-10-18,19.073467254638672
2012-10-19,18.38606834411621
2012-10-22,19.11537742614746
2012-10-23,18.49220085144043
2012-10-24,18.59680557250977
2012-10-25,18.377025604248047
2012-10-26,18.21000099182129
2012-10-31,17.948307037353516
2012-11-01,17.98509407043457
2012-11-02,17.389942169189453
2012-11-05,17.625707626342773
2012-11-06,17.57234764099121
2012-11-07,16.899986267089844
2012-11-08,16.286678314208984
2012-11-09,16.56864356994629
2012-11-12,16.440540313720703
2012-11-13,16.442659378051758
2012-11-14,16.26032257080078
2012-11-15,15.919301986694336
2012-11-16,15.981687545776367
2012-11-19,17.134109497070312
2012-11-20,16.988115310668945
2012-11-21,17.01205062866211
2012-11-23,17.308862686157227
2012-11-26,17.854921340942383
2012-11-27,17.711063385009766
2012-11-28,17.655338287353516
2012-11-29,17.849775314331055
2012-11-30,17.726207733154297
2012-12-03,17.753768920898438
2012-12-04,17.44060707092285
2012-12-05,16.31817626953125
2012-12-06,16.5741024017334
2012-12-07,16.150392532348633
2012-12-10,16.046506881713867
2012-12-11,16.39691734313965
2012-12-12,16.32453727722168
2012-12-13,16.04256820678711
2012-12-14,15.439861297607422
2012-12-17,15.713650703430176
2012-12-18,16.170076370239258
2012-12-19,15.940200805664062
2012-12-20,15.801485061645508
2012-12-21,15.728800773620604
2012-12-24,15.754230499267578
2012-12-26,15.537089347839355
2012-12-27,15.599477767944336
2012-12-28,15.433805465698242
2012-12-31,16.1176815032959
2013-01-02,16.628314971923828
2013-01-03,16.418432235717773
2013-01-04,15.961105346679688
2013-01-07,15.867202758789062
2013-01-08,15.90990924835205
2013-01-09,15.661256790161133
2013-01-10,15.855395317077637
2013-01-11,15.758177757263184
2013-01-14,15.196359634399414
2013-01-15,14.716920852661133
2013-01-16,15.327798843383787
2013-01-17,15.22452163696289
2013-01-18,15.14335823059082
2013-01-22,15.287819862365724
2013-01-23,15.567668914794922
2013-01-24,13.64416217803955
2013-01-25,13.322517395019531
2013-01-28,13.623872756958008
2013-01-29,13.879488945007324
2013-01-30,13.835880279541016
2013-01-31,13.79529094696045
2013-02-01,13.738655090332031
2013-02-04,13.396417617797852
2013-02-05,13.866467475891112
2013-02-06,13.851628303527832
2013-02-07,14.2634859085083
2013-02-08,14.469419479370115
2013-02-11,14.620206832885742
2013-02-12,14.253743171691896
2013-02-13,14.226627349853516
2013-02-14,14.21383285522461
2013-02-15,14.017956733703612
2013-02-19,14.012776374816896
2013-02-20,13.673418045043944
2013-02-21,13.588424682617188
2013-02-22,13.733126640319824
2013-02-25,13.489116668701172
2013-02-26,13.677075386047363
2013-02-27,13.543034553527832
2013-02-28,13.4464693069458
2013-03-01,13.113506317138672
2013-03-04,12.7960786819458
2013-03-05,13.13391399383545
2013-03-06,12.966976165771484
2013-03-07,13.11685562133789
2013-03-08,13.151581764221191
2013-03-11,13.338932037353516
2013-03-12,13.051359176635742
2013-03-13,13.048919677734377
2013-03-14,13.17534351348877
2013-03-15,13.515313148498535
2013-03-18,13.88270092010498
2013-03-19,13.84523105621338
2013-03-20,13.771815299987791
2013-03-21,13.791617393493652
2013-03-22,14.071271896362305
2013-03-25,14.122138023376465
2013-03-26,14.047808647155762
2013-03-27,13.771815299987791
2013-03-28,13.48484992980957
2013-04-01,13.065980911254885
2013-04-02,13.092790603637695
2013-04-03,13.15980625152588
2013-04-04,13.0297269821167
2013-04-05,12.89203929901123
2013-04-08,12.983729362487791
2013-04-09,13.00718879699707
2013-04-10,13.272526741027832
2013-04-11,13.23109245300293
2013-04-12,13.093090057373049
2013-04-15,12.789986610412598
2013-04-16,12.98464298248291
2013-04-17,12.270585060119627
2013-04-18,11.943107604980469
2013-04-19,11.896801948547363
2013-04-22,12.144773483276367
2013-04-23,12.372029304504396
2013-04-24,12.35161590576172
2013-04-25,12.440571784973145
2013-04-26,12.70925521850586
2013-04-29,13.102838516235352
2013-04-30,13.488505363464355
2013-05-01,13.382189750671388
2013-05-02,13.571976661682127
2013-05-03,13.707839965820312
2013-05-06,14.034711837768556
2013-05-07,13.97225856781006
2013-05-08,14.130066871643066
2013-05-09,14.006787300109863
2013-05-10,13.890262603759766
2013-05-13,13.944537162780762
2013-05-14,13.61090850830078
2013-05-15,13.15062427520752
2013-05-16,13.326339721679688
2013-05-17,13.28585720062256
2013-05-20,13.582387924194336
2013-05-21,13.482112884521484
2013-05-22,13.533934593200684
2013-05-23,13.5581636428833
2013-05-24,13.650461196899414
2013-05-28,13.536698341369627
2013-05-29,13.644332885742188
2013-05-30,13.847639083862305
2013-05-31,13.790910720825195
2013-06-03,13.821269035339355
2013-06-04,13.778027534484863
2013-06-05,13.64923858642578
2013-06-06,13.445314407348633
2013-06-07,13.548043251037598
2013-06-10,13.458502769470217
2013-06-11,13.41894245147705
2013-06-12,13.253046035766602
2013-06-13,13.368653297424316
2013-06-14,13.187421798706056
2013-06-17,13.247217178344728
2013-06-18,13.240169525146484
2013-06-19,12.971237182617188
2013-06-20,12.782341957092283
2013-06-21,12.67992115020752
2013-06-24,12.34383487701416
2013-06-25,12.34659481048584
2013-06-26,12.20676326751709
2013-06-27,12.075210571289062
2013-06-28,12.159538269042969
2013-07-01,12.548673629760742
2013-07-02,12.832935333251951
2013-07-03,12.903776168823242
2013-07-05,12.800127029418944
2013-07-08,12.72744846343994
2013-07-09,12.951305389404297
2013-07-10,12.90162467956543
2013-07-11,13.102790832519531
2013-07-12,13.078869819641112
2013-07-15,13.107391357421877
2013-07-16,13.192023277282717
2013-07-17,13.195393562316896
2013-07-18,13.239859580993652
2013-07-19,13.031034469604492
2013-07-22,13.072736740112305
2013-07-23,12.848271369934082
2013-07-24,13.508179664611816
2013-07-25,13.446542739868164
2013-07-26,13.522893905639648
2013-07-29,13.731419563293455
2013-07-30,13.900995254516602
2013-07-31,13.876768112182615
2013-08-01,14.004032135009766
2013-08-02,14.183727264404297
2013-08-05,14.395618438720703
2013-08-06,14.266830444335938
2013-08-07,14.258546829223633
2013-08-08,14.230149269104004
2013-08-09,14.027657508850098
2013-08-12,14.426155090332031
2013-08-13,15.111724853515623
2013-08-14,15.387372970581056
2013-08-15,15.36915397644043
2013-08-16,15.505592346191406
2013-08-19,15.67258358001709
2013-08-20,15.46670150756836
2013-08-21,15.506513595581056
2013-08-22,15.525031089782717
2013-08-23,15.465153694152832
2013-08-26,15.525341987609863
2013-08-27,15.081476211547852
2013-08-28,15.152771949768066
2013-08-29,15.177468299865724
2013-08-30,15.039186477661133
2013-09-03,15.081161499023438
2013-09-04,15.393229484558104
2013-09-05,15.287668228149414
2013-09-06,15.378722190856934
2013-09-09,15.624116897583008
2013-09-10,15.268218040466309
2013-09-11,14.43696403503418
2013-09-12,14.59067726135254
2013-09-13,14.350224494934082
