Date,MSFT
2017-11-24,76.71965026855469
2017-11-27,77.28173065185547
2017-11-28,78.2123794555664
2017-11-29,76.7933578491211
2017-11-30,77.55815887451172
2017-12-01,77.64110565185547
2017-12-04,74.71089172363281
2017-12-05,75.18080139160156
2017-12-06,76.27733612060547
2017-12-07,76.0101318359375
2017-12-08,77.5489273071289
2017-12-11,78.53491973876953
2017-12-12,78.85740661621094
2017-12-13,78.64547729492188
2017-12-14,78.03730773925781
2017-12-15,80.02766418457031
2017-12-18,79.59454345703125
2017-12-19,79.0877685546875
2017-12-20,78.80209350585938
2017-12-21,78.78366088867188
2017-12-22,78.79290771484375
2017-12-26,78.69153594970703
2017-12-27,78.97718048095703
2017-12-28,78.98641967773438
2017-12-29,78.82051086425781
2018-01-02,79.19833374023438
2018-01-03,79.56690979003906
2018-01-04,80.2671890258789
2018-01-05,81.26237487792969
2018-01-08,81.34529113769531
2018-01-09,81.2900161743164
2018-01-10,80.92142486572266
2018-01-11,81.1610107421875
2018-01-12,82.56159973144531
2018-01-16,81.4097900390625
2018-01-17,83.0591812133789
2018-01-18,83.02230834960938
2018-01-19,82.93020629882812
2018-01-22,84.41374206542969
2018-01-23,84.68093872070312
2018-01-24,84.60722351074219
2018-01-25,85.0771484375
2018-01-26,86.67124938964844
2018-01-29,86.5422592163086
2018-01-30,85.45496368408203
2018-01-31,87.5466537475586
2018-02-01,86.85555267333984
2018-02-02,84.57035064697266
2018-02-05,81.08728790283203
2018-02-06,84.15572357177734
2018-02-07,82.57080841064453
2018-02-08,78.33216094970703
2018-02-09,81.25315856933594
2018-02-12,82.12853240966797
2018-02-13,82.7735595703125
2018-02-14,84.06961822509766
2018-02-15,85.78229522705078
2018-02-16,85.17131805419922
2018-02-20,85.8378677368164
2018-02-21,84.69914245605469
2018-02-22,84.92137145996094
2018-02-23,87.07837677001953
2018-02-26,88.33746337890625
2018-02-27,87.20799255371094
2018-02-28,86.80992126464844
2018-03-01,85.95819091796875
2018-03-02,86.14338684082031
2018-03-05,86.68956756591797
2018-03-06,86.3933334350586
2018-03-07,86.89324951171875
2018-03-08,87.42094421386719
2018-03-09,89.37432861328125
2018-03-12,89.58723449707031
2018-03-13,87.40242767333984
2018-03-14,86.88397216796875
2018-03-15,87.18950653076172
2018-03-16,87.57832336425781
2018-03-19,85.99524688720703
2018-03-20,86.2174301147461
2018-03-21,85.61567687988281
2018-03-22,83.12532806396484
2018-03-23,80.70906066894531
2018-03-26,86.81918334960938
2018-03-27,82.8290786743164
2018-03-28,82.75502014160156
2018-03-29,84.4954833984375
2018-04-02,81.9496078491211
2018-04-03,83.05128479003906
2018-04-04,85.476806640625
2018-04-05,85.5230941772461
2018-04-06,83.5326919555664
2018-04-09,84.03260803222656
2018-04-10,85.98597717285156
2018-04-11,85.04170227050781
2018-04-12,86.63401794433594
2018-04-13,86.1711196899414
2018-04-16,87.18022918701172
2018-04-17,88.939208984375
2018-04-18,89.2817611694336
2018-04-19,88.97622680664062
2018-04-20,87.94864654541016
2018-04-23,88.27264404296875
2018-04-24,86.20816802978516
2018-04-25,85.45830535888672
2018-04-26,87.2635726928711
2018-04-27,88.70775604248047
2018-04-30,86.57845306396484
2018-05-01,87.94864654541016
2018-05-02,86.5692367553711
2018-05-03,87.087646484375
2018-05-04,88.09675598144531
2018-05-07,89.07808685302734
2018-05-08,88.69849395751953
2018-05-09,89.74462127685547
2018-05-10,90.64263916015624
2018-05-11,90.44822692871094
2018-05-14,90.75372314453124
2018-05-15,90.09644317626952
2018-05-16,90.32887268066406
2018-05-17,89.42699432373047
2018-05-18,89.59434509277344
2018-05-21,90.74728393554688
2018-05-22,90.654296875
2018-05-23,91.7328643798828
2018-05-24,91.40744018554688
2018-05-25,91.45392608642578
2018-05-29,91.12849426269533
2018-05-30,92.00247955322266
2018-05-31,91.90021514892578
2018-06-01,93.71331787109376
2018-06-04,94.53153228759766
2018-06-05,95.0149917602539
2018-06-06,95.29391479492188
2018-06-07,93.7969741821289
2018-06-08,94.49433135986328
2018-06-11,93.9550552368164
2018-06-12,94.19679260253906
2018-06-13,93.76907348632812
2018-06-14,94.29905700683594
2018-06-15,93.0996551513672
2018-06-18,93.77838897705078
2018-06-19,93.77838897705078
2018-06-20,94.71746826171876
2018-06-21,94.03873443603516
2018-06-22,93.36000061035156
2018-06-25,91.48181915283205
2018-06-26,92.12337493896484
2018-06-27,90.69149780273438
2018-06-28,91.70494079589844
2018-06-29,91.68636322021484
2018-07-02,92.98806762695312
2018-07-03,92.09546661376952
2018-07-05,92.755615234375
2018-07-06,94.0573272705078
2018-07-09,94.69886779785156
2018-07-10,94.94991302490234
2018-07-11,94.81973266601562
2018-07-12,96.87459564208984
2018-07-13,98.02749633789062
2018-07-16,97.54405212402344
2018-07-17,98.51099395751952
2018-07-18,97.7392807006836
2018-07-19,97.0698471069336
2018-07-20,98.80850982666016
2018-07-23,100.38916015625
2018-07-24,100.1009521484375
2018-07-25,103.0483627319336
2018-07-26,101.92334747314452
2018-07-27,100.11955261230467
2018-07-30,97.9717254638672
2018-07-31,98.63187408447266
2018-08-01,98.81784057617188
2018-08-02,100.01725006103516
2018-08-03,100.45425415039062
2018-08-06,100.53794860839844
2018-08-07,101.23529815673828
2018-08-08,101.8024673461914
2018-08-09,101.9698257446289
2018-08-10,101.34684753417967
2018-08-13,100.6123275756836
2018-08-14,101.86753845214844
2018-08-15,100.48616027832033
2018-08-16,100.4674835205078
2018-08-17,100.41148376464844
2018-08-20,99.7488250732422
2018-08-21,98.91810607910156
2018-08-22,99.92615509033205
2018-08-23,100.39282989501952
2018-08-24,101.17687225341795
2018-08-27,102.296875
2018-08-28,102.91291046142578
2018-08-29,104.55563354492188
2018-08-30,104.49028778076172
2018-08-31,104.844970703125
2018-09-04,104.26628875732422
2018-09-05,101.2608642578125
2018-09-06,101.4941864013672
2018-09-07,100.99951171875
2018-09-10,102.09154510498048
2018-09-11,103.82760620117188
2018-09-12,104.26628875732422
2018-09-13,105.38634490966795
2018-09-14,105.815673828125
2018-09-17,104.66763305664062
2018-09-18,105.66634368896484
2018-09-19,104.2569580078125
2018-09-20,106.0023422241211
2018-09-21,106.64637756347656
2018-09-24,107.02904510498048
2018-09-25,106.82373046875
2018-09-26,106.38502502441406
2018-09-27,106.78639221191406
2018-09-28,106.74903106689452
2018-10-01,107.90642547607422
2018-10-02,107.47706604003906
2018-10-03,107.49571228027344
2018-10-04,105.27433013916016
2018-10-05,104.65830993652344
2018-10-08,103.46359252929688
2018-10-09,104.7796401977539
2018-10-10,99.08611297607422
2018-10-11,98.85276794433594
2018-10-12,102.26888275146484
2018-10-15,100.4301528930664
2018-10-16,103.60358428955078
2018-10-17,103.33292388916016
2018-10-18,101.27021026611328
2018-10-19,101.41954040527344
2018-10-22,102.32487487792967
2018-10-23,100.89683532714844
2018-10-24,95.5019760131836
2018-10-25,101.08349609375
2018-10-26,99.83279418945312
2018-10-29,96.93004608154295
2018-10-30,96.81804656982422
2018-10-31,99.69279479980467
2018-11-01,98.86209869384766
2018-11-02,99.08611297607422
2018-11-05,100.3461456298828
2018-11-06,100.54216003417967
2018-11-07,104.4996337890625
2018-11-08,104.30360412597656
2018-11-09,102.26888275146484
2018-11-12,99.7488250732422
2018-11-13,99.81414031982422
2018-11-14,98.39867401123048
2018-11-15,100.5640640258789
2018-11-16,101.51085662841795
2018-11-19,98.07058715820312
2018-11-20,95.34273529052734
2018-11-21,96.65510559082033
2018-11-23,96.61762237548828
2018-11-26,99.80476379394533
2018-11-27,100.43280792236328
2018-11-28,104.16368103027344
2018-11-29,103.2918701171875
2018-11-30,103.94805145263672
2018-12-03,105.07293701171876
2018-12-04,101.72642517089844
2018-12-06,102.3544921875
2018-12-07,98.25808715820312
2018-12-10,100.8546371459961
2018-12-11,101.79205322265624
2018-12-12,102.25137329101562
2018-12-13,102.59820556640624
2018-12-14,99.3923110961914
2018-12-17,96.4488754272461
2018-12-18,97.46125793457033
2018-12-19,97.19880676269533
2018-12-20,95.1552734375
2018-12-21,92.08059692382812
2018-12-24,88.23727416992188
2018-12-26,94.26473236083984
2018-12-27,94.84591674804688
2018-12-28,94.10537719726562
2018-12-31,95.21151733398438
2019-01-02,94.78966522216795
2019-01-03,91.30255889892578
2019-01-04,95.54896545410156
2019-01-07,95.67084503173828
2019-01-08,96.36450958251952
2019-01-09,97.74249267578124
2019-01-10,97.11444091796876
2019-01-11,96.36450958251952
2019-01-14,95.66146087646484
2019-01-15,98.43617248535156
2019-01-16,98.7830047607422
2019-01-17,99.47667694091795
2019-01-18,100.96712493896484
2019-01-22,99.06422424316406
2019-01-23,100.02972412109376
2019-01-24,99.55166625976562
2019-01-25,100.46095275878906
2019-01-28,98.5018081665039
2019-01-29,96.49576568603516
2019-01-30,99.72039031982422
2019-01-31,97.89246368408205
2019-02-01,96.3457489013672
2019-02-04,99.12046813964844
2019-02-05,100.5078125
2019-02-06,99.3923110961914
2019-02-07,98.67987823486328
2019-02-08,99.05485534667967
2019-02-11,98.6611328125
2019-02-12,100.1984634399414
2019-02-13,100.12348175048828
2019-02-14,100.20784759521484
2019-02-15,101.44519805908205
2019-02-19,101.39833068847656
2019-02-20,100.87113189697266
2019-02-21,102.99872589111328
2019-02-22,104.46732330322266
2019-02-25,105.05096435546876
2019-02-26,105.77584838867188
2019-02-27,105.59697723388672
2019-02-28,105.46519470214844
2019-03-01,105.9358901977539
2019-03-04,105.68172454833984
2019-03-05,105.1545181274414
2019-03-06,105.20159912109376
2019-03-07,103.92130279541016
2019-03-08,104.03425598144533
2019-03-11,106.21832275390624
2019-03-12,106.9620361328125
2019-03-13,107.79046630859376
2019-03-14,107.87519073486328
2019-03-15,109.1178207397461
2019-03-18,110.6805648803711
2019-03-19,110.7558822631836
2019-03-20,110.63346862792967
2019-03-21,113.17528533935548
2019-03-22,110.1910171508789
2019-03-25,110.76528930664062
2019-03-26,111.00064086914062
