Date,ret_1d,ret_5d,ret_10d,ret_20d,ret_60d,ret_120d,mom_accel,vol_20d,vol_60d,parkinson_vol,vol_ratio,volume_ratio,volume_change,volume_mom,price_volume_div,rsi,ma5_bias,ma20_bias,ma_alignment,macd,macd_signal,macd_hist,bb_position,atr,amihud,hl_spread,roll_spread,52w_position,from_52w_high,overnight_ret,intraday_ret,gap,PE_Ratio,Forward_PE,PB_Ratio,PS_Ratio,ROE,ROA,Debt_to_Equity,Dividend_Yield,Earnings_Growth,Revenue_Growth,Profit_Margin,Operating_Margin,Market_Cap,Beta,52Week_High,52Week_Low
2024-03-27,0.0212126165293904,-0.0299995733638676,0.0127388683753844,-0.0447029463513477,-0.098679973445693,0.0005745042383329,-0.0107289383169318,0.0156784841036624,0.0133018198357521,0.0037628361352672,1.178672113835308,0.8014204855767834,0.1282254305721681,0.9288666238476888,-0.1355711488283184,57.4284810666401,0.0105303548136537,0.0008662588742632,-1,-2.4844684123115712,-2.817406440804762,0.3329380284931909,0.5110849962022624,3.646672916979585,9.534494787229665e-13,0.0201373581577954,-0.0,0.4106904533837661,-0.1306925805872171,0.0041246793263052,0.0170177444643129,0.0041246793263052,39.344315,31.626955,59.313923,9.545063,1.49814,0.24545999,154.486,0.4,0.121,0.096,0.24295999,0.29990998,3900351184896.0,1.094,265.29,169.21
2024-03-28,-0.0105591332210464,0.0006419254247307,-0.0087860856773052,-0.051286376683144,-0.0750980233200259,-0.0170658824795869,-0.0327433643682566,0.0157884675058032,0.0125835865474593,0.0039103937046047,1.2546874014222082,0.9164793289866432,-0.3815040878196066,0.8618285934539524,0.0905206270713627,51.28820111152584,-0.0002682201838268,-0.0070441575438993,-1,-2.4218732828963425,-2.7382998092230784,0.3164265263267358,0.3946581950511162,3.5076718060621124,9.931395488235413e-13,0.010030331604603,-0.0,0.3175602181279595,-0.1398717134388407,-0.0090012065355206,-0.0015720772777929,-0.0090012065355206,39.344315,31.626955,59.313923,9.545063,1.49814,0.24545999,154.486,0.4,0.121,0.096,0.24295999,0.29990998,3900351184896.0,1.094,265.29,169.21
2024-04-01,-0.0084557374422229,-0.0130601651626283,-0.0150039653979411,-0.0536012534891258,-0.0760001453192785,-0.0395443102852866,-0.0162966542583433,0.0158262044168079,0.0125923737525962,0.0040305437604183,1.2568086627467612,0.6578395156395955,-0.3501906264887204,0.8076747872358889,0.6052056890902139,45.23478996954333,-0.0061142151297556,-0.0126875772210912,-1,-2.4600758127494657,-2.682655009928356,0.2225791971788902,0.2753608512526703,3.3906550480293367,1.0243217019721549e-12,0.0104099528622501,-0.0,0.2744808046715891,-0.147144732396631,-0.0016910783587187,-0.0067761180300609,-0.0016910783587187,39.344315,31.626955,59.313923,9.545063,1.49814,0.24545999,154.486,0.4,0.121,0.096,0.24295999,0.29990998,3900351184896.0,1.094,265.29,169.21
2024-04-02,-0.0069988738784542,-0.0117647820773116,-0.0280912335209408,-0.0357510640902932,-0.0706643991727662,-0.0542591722502445,0.0208891795869761,0.0149446249105618,0.0125257520151159,0.0042785854380988,1.1931119898052311,0.7182258985303811,-0.0913419650274552,0.8121564714585666,0.3194384010760788,42.49576385842223,-0.0107456991198484,-0.0178125277187786,-1,-2.556224927381834,-2.6573689934190514,0.1011440660372176,0.1867356004686766,3.304134592769669,9.770836461227724e-13,0.0065742752572096,-0.0,0.2450496235504582,-0.1531137588511623,-0.0055873260807965,-0.0014194788890757,-0.0055873260807965,39.344315,31.626955,59.313923,9.545063,1.49814,0.24545999,154.486,0.4,0.121,0.096,0.24295999,0.29990998,3900351184896.0,1.094,265.29,169.21
2024-04-03,0.0047974714469165,-0.000353623600504,-0.0365174977494702,-0.0027627284070488,-0.0624435202335154,-0.0465258414419749,0.0896442392428669,0.0136036993330036,0.012543170982439,0.0043056369708917,1.0845502586267393,0.7192190606012828,-0.1689662022290219,0.8119622873608278,0.0997402718502052,47.35336343968762,-0.0059298716213565,-0.0129655793774093,-1,-2.5382695832142588,-2.633549111378093,0.0952795281638341,0.2738794445451876,3.277894529042655,9.184449745003685e-13,0.0123783726512121,-0.0,0.2650824239349238,-0.1490508462904644,-0.0002961122242465,0.0050950923903034,-0.0002961122242465,39.344315,31.626955,59.313923,9.545063,1.49814,0.24545999,154.486,0.4,0.121,0.096,0.24295999,0.29990998,3900351184896.0,1.094,265.29,169.21
2024-04-04,-0.0048924214437838,-0.0259073684262798,-0.0551297317903785,-0.0017739229240893,-0.0890526295886943,-0.0586311304564526,0.1036893124543056,0.0135832411190902,0.0121082892807719,0.0043042359885298,1.1218133961054713,0.8190862887800625,-0.1089852389034613,0.8011404651449382,-0.0603952442746784,42.23629397764517,-0.0055606713832868,-0.0177088405885111,-1,-2.5610145456251416,-2.6190421982275027,0.058027652602361,0.1934877864228825,3.2722210750932397,9.20100124386002e-13,0.0183626982006525,-0.0,0.244555131968851,-0.1532140481776426,0.0037723937890614,-0.008632250982852,0.0037723937890614,39.344315,31.626955,59.313923,9.545063,1.49814,0.24545999,154.486,0.4,0.121,0.096,0.24295999,0.29990998,3900351184896.0,1.094,265.29,169.21
2024-04-05,0.0045019059339896,-0.0110799565441289,-0.0104451436252087,0.0034320561372749,-0.0828756448088812,-0.0591552605499066,0.1100491784110395,0.013618857061896,0.0121323549874519,0.0044242126693377,1.1225237866829287,0.6570332028441457,-0.3588690582235845,0.7461264232763603,0.5930179897137126,44.43228491137051,0.0011571820503044,-0.0134531316999946,-1,-2.4894538772669534,-2.5931245340353932,0.1036706567684397,0.2640635593275945,3.191373747485047,9.489053854402326e-13,0.0084915817069094,-0.0,0.2633515133564155,-0.1494018974763145,0.0045611080867031,-5.893335132822752e-05,0.0045611080867031,39.344315,31.626955,59.313923,9.545063,1.49814,0.24545999,154.486,0.4,0.121,0.096,0.24295999,0.29990998,3900351184896.0,1.094,265.29,169.21
2024-04-08,-0.0066635515475483,-0.0092925138451306,-0.0222313172421655,-0.0133544449930395,-0.0941245106183149,-0.0557052203323011,0.0788934945813741,0.0134909771508957,0.0121155443930646,0.0043556891394806,1.113526286001511,0.6022660672140872,-0.1906337517976665,0.7410739487560093,0.4518349080723014,40.35862739099922,-0.0036553088861541,-0.0193766818466007,-1,-2.4945181264797043,-2.5734032525242556,0.0788851260445513,0.1746896624963475,2.925425353380336,9.625431059377682e-13,0.0056989698573464,-0.0,0.2354045671516384,-0.1550699017787279,-0.003243326143016,-0.0034313544059833,-0.003243326143016,39.344315,31.626955,59.313923,9.545063,1.49814,0.24545999,154.486,0.4,0.121,0.096,0.24295999,0.29990998,3900351184896.0,1.094,265.29,169.21
2024-04-09,0.0072424273056743,0.0049158926959667,-0.0069067237876285,-0.0178292608870522,-0.0846139648757171,-0.0481742235504613,0.0674236193080612,0.0133064546434756,0.0121666254933012,0.0044053467072494,1.0936849047258048,0.6917848972100974,-0.1410048753788301,0.7291095247723555,0.212560454223103,37.76254183153313,0.0025762629931037,-0.0113882936910451,-1,-2.373431287070673,-2.533408859433539,0.159977572362866,0.3112606427079397,2.794224237392624,9.559217872024976e-13,0.0101962382637409,-0.0,0.265576915516531,-0.148950556963984,0.0014840351646099,0.0057498591478974,0.0014840351646099,39.344315,31.626955,59.313923,9.545063,1.49814,0.24545999,154.486,0.4,0.121,0.096,0.24295999,0.29990998,3900351184896.0,1.094,265.29,169.21
2024-04-10,-0.0111391892781759,-0.0110226462576468,-0.0113723719902941,-0.0314609263515188,-0.0964172717115754,-0.0504350318967724,0.0429180180278105,0.0134715853874888,0.0122236003066971,0.0044181983692244,1.102096358640588,0.8182998186743224,0.0423050551773158,0.7418230185663337,0.122436899569812,28.63868815137532,-0.0063958099317533,-0.0208459634860437,-1,-2.4012081855821066,-2.5069687246632526,0.105760539081146,0.1687248157427058,2.7218852797074,1.0096798545778258e-12,0.0118011428176466,-0.0,0.2188343480957215,-0.1584305577950484,-0.0051274938487807,-0.0060426792299771,-0.0051274938487807,39.344315,31.626955,59.313923,9.545063,1.49814,0.24545999,154.486,0.4,0.121,0.096,0.24295999,0.29990998,3900351184896.0,1.094,265.29,169.21
