Date,ret_1d,ret_5d,ret_10d,ret_20d,ret_60d,ret_120d,mom_accel,vol_20d,vol_60d,parkinson_vol,vol_ratio,volume_ratio,volume_change,volume_mom,price_volume_div,rsi,ma5_bias,ma20_bias,ma_alignment,macd,macd_signal,macd_hist,bb_position,atr,amihud,hl_spread,roll_spread,52w_position,from_52w_high,overnight_ret,intraday_ret,gap,PE_Ratio,Forward_PE,PB_Ratio,PS_Ratio,ROE,ROA,Debt_to_Equity,Dividend_Yield,Earnings_Growth,Revenue_Growth,Profit_Margin,Operating_Margin,Market_Cap,Beta,52Week_High,52Week_Low
2024-03-27,0.0013273616166626,0.0143202382715765,0.0792618758011602,0.1062471371287447,0.0800342850254554,0.1155724186773641,0.2058113428152209,0.0165674235524395,0.0178005308734462,0.0031879801699082,0.9307263738495524,0.6628162302370361,0.0735612228139737,0.685001650580209,0.0993071060643181,82.57610846005683,0.0058267895843686,0.063783274917739,-1,2.6904876788672425,1.363489078307678,1.3269986005595644,0.8324417759104372,3.61009946287171,2.568372040769955e-12,0.0181613679448704,-0.0,0.9461509096504068,-0.0189231728196559,0.0033848219964629,-0.0020505197354954,0.0033848219964629,26.962656,29.00893,8.668913,8.250639,0.34829,0.16792,11.481,0.33,0.223,0.138,0.31118,0.32429,3064279072768.0,1.0,261.68,140.53
2024-03-28,0.0003976704353874,0.022560975736698,0.0547169936918359,0.0900621152473191,0.0923499760871773,0.1174204447708271,0.1017680588899497,0.0164250020616733,0.0177275878784541,0.0035707788571079,0.9265221063513104,0.7279568471495462,-0.0109147021280033,0.7013649302372459,0.4820046480070482,81.88171191194135,0.0017787610698885,0.05954822454405,-1,2.8190229597488212,1.6545958545959067,1.1644271051529145,0.8009991584587329,3.409341121608157,2.442170881044965e-12,0.0083482049160539,-0.0,0.9472220575835812,-0.0185330275706425,-0.0001324984140376,0.0005302391052657,-0.0001324984140376,26.962656,29.00893,8.668913,8.250639,0.34829,0.16792,11.481,0.33,0.223,0.138,0.31118,0.32429,3064279072768.0,1.0,261.68,140.53
2024-04-01,0.0302127714154309,0.0313059547153975,0.1013599309434893,0.1338049794292948,0.1192773906540418,0.130178827120829,0.162283398497235,0.0170374082382187,0.0181023796240384,0.0038953384252019,0.9411695363848472,0.9425521101139264,0.0862322759980556,0.7157262622022963,0.4600149392910722,83.4459876418608,0.0256190734409465,0.0845743968587998,-1,3.2488716678292917,1.973451017242584,1.2754206505867078,0.904273779362512,3.511493297966171,2.6381142680496307e-12,0.0329925056375282,-0.0,0.9955325237453874,-0.0016052394451147,-0.0015900729607711,0.0318534937553287,-0.0015900729607711,26.962656,29.00893,8.668913,8.250639,0.34829,0.16792,11.481,0.33,0.223,0.138,0.31118,0.32429,3064279072768.0,1.0,261.68,140.53
2024-04-02,-0.0059812900527963,0.0299191614743408,0.0465870951089468,0.1590549905563345,0.1332207531450133,0.1166014659207013,0.2224768808995918,0.0153641195383415,0.017938548495464,0.0038048683866129,0.856486216943722,0.7660598053847903,0.27856968272376,0.7841347786664838,0.691676068269035,80.02986619965537,0.0134814874635016,0.0701709775286156,1,3.4749412412134575,2.273749062036759,1.2011921791766986,0.8375051509729066,3.5817251911868544,2.5310405085528807e-12,0.0164984672103861,-0.0,0.9784272266959252,-0.0075769280951856,-0.0127984317607672,0.0069055215543567,-0.0127984317607672,26.962656,29.00893,8.668913,8.250639,0.34829,0.16792,11.481,0.33,0.223,0.138,0.31118,0.32429,3064279072768.0,1.0,261.68,140.53
2024-04-03,0.0023292572987354,0.0282072246323727,0.0536623978356811,0.1677092713648844,0.1413834825759816,0.1221206633841995,0.2443379061401389,0.0151310660554422,0.017914408448488,0.0038663939636001,0.8446310744198359,0.7888029257069293,0.1153952079316993,0.8198467350008509,0.0272980665408126,79.31031609024346,0.0102116293713334,0.0644641884671562,1,3.6409828314828303,2.5471958159259733,1.093787015556857,0.8204478212175788,3.564701437784799,2.5135376739347817e-12,0.0151691591227161,-0.0,0.9847608093499698,-0.0052653194115178,-0.0062110646882264,0.0085936980011582,-0.0062110646882264,26.962656,29.00893,8.668913,8.250639,0.34829,0.16792,11.481,0.33,0.223,0.138,0.31118,0.32429,3064279072768.0,1.0,261.68,140.53
2024-04-04,-0.0283370776465738,-0.0022535336913419,0.0120344334408215,0.1455861208312057,0.0841978644835663,0.0710068550577778,0.2337193633379886,0.0167644099150526,0.0181385586110353,0.0040163695508988,0.9242415714804008,1.1097729092584625,0.5177410049302422,0.8963392837596394,-0.6173534557269986,63.81556994889704,-0.0179793818929957,0.0275471673773627,1,3.381780701525173,2.7141127930458135,0.6676679084793595,0.6531372491745722,3.612229352062128,2.6826200695980528e-12,0.0286986471749903,-0.0,0.901901706640742,-0.0334531932930936,-0.0091658819453583,-0.0193485421544177,-0.0091658819453583,26.962656,29.00893,8.668913,8.250639,0.34829,0.16792,11.481,0.33,0.223,0.138,0.31118,0.32429,3064279072768.0,1.0,261.68,140.53
2024-04-05,0.0130871359807951,0.0104023028639008,0.033197964703117,0.134841732634745,0.0819440758009706,0.0973592154825904,0.2115216998755976,0.0164245582515827,0.0181136011509671,0.0040211809309426,0.9067527828780634,0.7672431597825285,-0.0419106896354561,0.9105563798231716,0.0855659137732265,71.00963359050283,-0.0071613585675795,0.0345963117384492,1,3.2962383655945757,2.8305379075555663,0.4657004580390094,0.7104080497490104,3.659758546220865,2.641645787175698e-12,0.0250491282978995,-0.0,0.9389946569116372,-0.0208038638019169,-0.0033215621342945,0.0164633822622144,-0.0033215621342945,26.962656,29.00893,8.668913,8.250639,0.34829,0.16792,11.481,0.33,0.223,0.138,0.31118,0.32429,3064279072768.0,1.0,261.68,140.53
2024-04-08,0.015409667470029,-0.0041161449082209,0.0270609499610778,0.1435638716900988,0.0883469627745101,0.1273296316189434,0.2155260933006568,0.0165450291667347,0.018174403206385,0.0038120043608235,0.9103478655586438,0.6983880770021602,-0.3475739659888814,0.8648171066283277,0.3183747341167957,65.73055599001171,0.0089787959117694,0.0436569375173117,1,3.3778323141246176,2.9399967888693768,0.4378355252552408,0.7905119188238463,3.078055450229818,2.8112665874870697e-12,0.0171779370827482,-0.0,0.9832419625439328,-0.0057147769551672,0.0018358517393382,0.0135489418821703,0.0018358517393382,26.962656,29.00893,8.668913,8.250639,0.34829,0.16792,11.481,0.33,0.223,0.138,0.31118,0.32429,3064279072768.0,1.0,261.68,140.53
2024-04-09,0.0113014182831476,0.0131989921528721,0.0435130564047332,0.1375027621103193,0.1021959921596733,0.1258088758809465,0.2135429585389349,0.0164199067400045,0.0182130552088872,0.0038112292197944,0.901545981807176,1.0508838149454447,0.2641137232571382,0.9107157046427968,-0.572744425666897,70.0292745544184,0.017676182680353,0.0487614645852641,1,3.5419122162663825,3.060379874348778,0.4815323419176045,0.8460854217585304,3.1489964837298925,2.7400107106727053e-12,0.0215197636388331,-0.0,0.9649563458209128,-0.0123611975609032,0.0080078449803862,0.0032674084027843,0.0080078449803862,26.962656,29.00893,8.668913,8.250639,0.34829,0.16792,11.481,0.33,0.223,0.138,0.31118,0.32429,3064279072768.0,1.0,261.68,140.53
2024-04-10,-0.0029374139513819,0.0078752066165699,0.0363045689710026,0.1273647016904426,0.0945672507798605,0.1175207436928804,0.1885725500617388,0.0165578411844865,0.018220772474082,0.0039276721450092,0.9087343145324456,0.7784544414332211,-0.0755474600283343,0.9053257523674612,0.0051746359263191,66.34273789932647,0.0130804189171232,0.0395404389371889,1,3.5936574475400107,3.1670353889870246,0.426622058552986,0.808706726004507,3.135518939100247,2.7019732866530167e-12,0.012360752799505,-0.0,0.9567317959975709,-0.015262301558114,-0.0024903684537469,-0.0004481615851088,-0.0024903684537469,26.962656,29.00893,8.668913,8.250639,0.34829,0.16792,11.481,0.33,0.223,0.138,0.31118,0.32429,3064279072768.0,1.0,261.68,140.53
