Date,ActualPrice,PredictedPrice,Dataset
2011-02-14,9.279436233816796,9.51338241208964,Train
2011-02-15,9.573334102976332,9.457041081988791,Train
2011-02-16,9.432147803524913,9.335877947382755,Train
2011-02-17,9.487393427213078,9.401265781698612,Train
2011-02-18,9.413553096032842,9.354401221269995,Train
2011-02-22,8.672072855616307,9.022923775772597,Train
2011-02-23,8.851613697752327,8.809753178647952,Train
2011-02-24,8.817372792229037,8.902750916451737,Train
2011-02-25,8.47839176380728,8.87821142639416,Train
2011-02-28,8.65044674989963,8.622927490470488,Train
2011-03-01,8.348994343892628,8.483042818228569,Train
2011-03-02,8.456343202493258,8.602393240782249,Train
2011-03-03,8.757749652082566,8.6619115057224,Train
2011-03-04,8.502876316513266,8.628403462169445,Train
2011-03-07,8.40526903082457,8.463347775267039,Train
2011-03-08,8.286535482019985,8.37345453429316,Train
2011-03-09,8.130153729339554,8.436558337905183,Train
2011-03-10,8.31334582054933,8.34079812949517,Train
2011-03-11,8.430208934119037,8.419791473632813,Train
2011-03-14,8.170947962586752,8.331739922070028,Train
2011-03-15,8.322537970996564,8.266588410412169,Train
2011-03-16,8.248954358115157,8.272092755082554,Train
2011-03-17,8.03442963917314,8.048742803396635,Train
2011-03-18,8.026299446417397,8.107754320395998,Train
2011-03-21,8.278524545313076,8.228189546778822,Train
2011-03-22,8.255877082927668,8.100034784252841,Train
2011-03-23,8.333937091326447,8.253647513339786,Train
2011-03-24,8.732036610600517,8.554866196806415,Train
2011-03-25,8.26177910473416,8.56842523633577,Train
2011-03-28,8.426574431756308,8.452722049225486,Train
2011-03-29,8.808034924274352,8.747203374763558,Train
2011-03-30,8.860849322626052,8.963650084071162,Train
2011-03-31,8.85637487135682,9.039962958468095,Train
2011-04-01,9.115894234582811,9.037227276621707,Train
2011-04-04,9.239801616146792,9.175166626582154,Train
2011-04-05,9.336513006760015,9.256228704692603,Train
2011-04-06,9.051535248033986,9.152061752795248,Train
2011-04-07,9.322856173657216,9.272045982316515,Train
2011-04-08,9.299991119285096,9.258546677652248,Train
2011-04-11,9.218458509798438,9.215649185397979,Train
2011-04-12,9.08390193287687,9.031906891016206,Train
2011-04-13,9.064590148973139,9.096101781216248,Train
2011-04-14,9.097730660264006,9.047984670310825,Train
2011-04-15,9.046781129318788,9.043505433796781,Train
2011-04-18,8.88885133103713,8.921873622436578,Train
2011-04-19,8.961852279150662,8.966640078500859,Train
2011-04-20,9.19926536097671,9.242315394595835,Train
2011-04-21,9.260894436491185,9.257288480486068,Train
2011-04-25,9.234644153417548,9.27649380451976,Train
2011-04-26,8.968521106046978,9.108178142480483,Train
2011-04-27,9.89800436962014,9.84960403219759,Train
2011-04-28,9.944430558621209,9.767610606648306,Train
2011-04-29,9.94907841366512,9.81802384306468,Train
2011-05-02,10.010349910692184,10.02505852433444,Train
2011-05-03,10.42470521947564,9.913396411257054,Train
2011-05-04,9.935508999777367,10.051618712570642,Train
2011-05-05,9.962826687838058,9.851633733364563,Train
2011-05-06,9.323454747906055,9.919749274714263,Train
2011-05-09,9.987634289463642,10.042070531837226,Train
2011-05-10,10.30253716682421,10.202733426913825,Train
2011-05-11,10.379039631838623,10.269253037254202,Train
2011-05-12,10.532324966870647,10.301370964341857,Train
2011-05-13,10.130540527408812,10.13739104104252,Train
2011-05-16,9.595629333394754,9.64072637335721,Train
2011-05-17,9.579077406874033,9.748445094118095,Train
2011-05-18,9.815410667162269,9.870166255182994,Train
2011-05-19,9.908377078914441,9.954356316914073,Train
2011-05-20,10.022453063584067,9.986163229920066,Train
2011-05-23,9.964123648049734,9.806736230846978,Train
2011-05-24,9.701683326415605,9.661461405402065,Train
2011-05-25,9.530314398295332,9.617155163013422,Train
2011-05-26,9.59068076312542,9.76210641860962,Train
2011-05-27,9.622374471827413,9.748114176740728,Train
2011-05-31,9.840662256913674,9.865914973066083,Train
2011-06-01,9.672985178793965,9.62397123093649,Train
2011-06-02,9.709083277566947,9.69112324197829,Train
2011-06-03,9.459770145211223,9.45369867948284,Train
2011-06-06,9.3717745170743,9.31483193944041,Train
2011-06-07,9.463922156698686,9.415175660652835,Train
2011-06-08,9.40084183228305,9.382827844598523,Train
2011-06-09,9.512254553931712,9.508871855799157,Train
2011-06-10,9.388470861923452,9.375138091186273,Train
2011-06-13,9.32395247665238,9.32307861159802,Train
2011-06-14,9.626449361377354,9.535106237024138,Train
2011-06-15,9.290060069110721,9.280698557260846,Train
2011-06-16,9.324625661389973,9.228510858737195,Train
2011-06-17,9.362882534459231,9.354707776704458,Train
2011-06-20,9.423383192455049,9.410625513428158,Train
2011-06-21,9.917406558615312,9.691667012557332,Train
2011-06-22,9.726352056714632,9.60205629544987,Train
2011-06-23,9.709980295695459,9.700690199952533,Train
2011-06-24,9.546943976664863,9.646515612667486,Train
2011-06-27,9.846527595072985,10.081302843987942,Train
2011-06-28,9.675610584698914,10.126466452749808,Train
2011-06-29,10.221101557297516,10.237719795984958,Train
2011-06-30,10.10641821543288,10.237236740814522,Train
2011-07-01,10.58884178242124,10.477019493627493,Train
2011-07-05,10.939680557419706,10.724443642167898,Train
2011-07-06,10.720240953699545,10.761884715179804,Train
2011-07-07,11.036163778607033,10.854347137757031,Train
2011-07-08,10.738566608031645,10.927746453204689,Train
2011-07-11,10.609378523797034,10.641724296246593,Train
2011-07-12,10.472668184671363,10.575294774898225,Train
2011-07-13,10.526351915624161,10.60401747546922,Train
2011-07-14,10.691416138451473,10.524577678708738,Train
2011-07-15,10.762619464552358,10.665052234717905,Train
